score,filtered_nouns_str,label
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,굿,1
4,,1
4,,1
4,굿,1
4,,1
4,,1
4,편리,1
4,,1
4,,1
4,,1
4,최고,1
4,,1
4,굿,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,굿,1
4,,1
4,,1
5,기분조타,1
2,굿,0
2,만족,0
5,삭제 메시 수,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
4,,1
4,,1
4,,1
4,,1
4,,1
5,민준 폰 구경,1
3,유,0
1,,0
1,짐,0
5,,1
5,매우,1
4,,1
5,,1
5,항,1
5,최고,1
3,,0
5,,1
5,,1
5,대박,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,필수,1
5,최고,1
5,굿굿굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,베리 굿,1
5,매우 굿,1
5,,1
5,,1
5,,1
5,,1
5,준수,1
5,최고,1
5,,1
5,,1
5,편리,1
5,,1
5,편리,1
5,,1
5,굿,1
5,쵝오,1
5,굿굿굿,1
5,짱짱 맨,1
5,최 고니,1
5,만족,1
5,,1
5,필수,1
5,,1
5,마이,1
5,최고,1
5,최고,1
5,,1
5,매우,1
5,편리,1
5,최고,1
5,,1
5,굿 임,1
5,최고,1
5,,1
5,,1
5,,1
5,아연,1
5,굿,1
5,,1
5,굿굿굿,1
5,,1
5,,1
5,,1
5,최고,1
5,키키,1
5,최고,1
5,최고,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,굿,1
5,,1
5,쵝오,1
5,대박,1
5,최고,1
5,,1
5,,1
5,,1
5,베리 굿,1
5,,1
5,조작,1
4,굿,1
4,굿,1
5,굿,1
3,,0
3,굿,0
5,,1
1,수로 불만족,0
4,굿,1
5,아영,1
5,,1
4,굿,1
2,스,0
1,쉬늣 스,0
4,최고,1
4,로그아웃,1
3,운영자,0
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
4,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,최고,1
5,,1
5,,1
5,굿 뭐,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿 베리,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,최고,1
5,굿,1
5,최고,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,최고,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,굿,1
5,,1
5,최고,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿굿,1
5,굿,1
5,굿,1
5,,1
5,최고,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,최고,1
5,굿,1
5,,1
5,,1
5,최고,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿 굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿잡,1
5,,1
5,굿,1
5,,1
5,최고,1
5,,1
5,최고,1
5,굿,1
5,최고,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿 굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,만족,1
5,,1
5,굿,1
5,데헷,1
5,최고,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,쵝오,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,퍼펙트,1
5,땡큐,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,화이팅,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,쵝오,1
5,,1
5,,1
5,굿,1
5,,1
5,추천,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,최고,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,쵝오,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,최고,1
5,재미,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿굿,1
5,,1
5,굿 굿,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,오우,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,최고,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,넘버원,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,쩐다,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,최고,1
5,,1
5,,1
5,굿굿,1
5,베스트,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,굿굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,다운 이오,1
5,크르크 어스 노잼,1
5,굿,1
5,굿,1
5,행복,1
5,추천,1
5,,1
5,쵝오,1
5,,1
5,,1
4,,1
5,쵝 오오,1
5,요,1
4,,1
5,흠,1
5,,1
5,굿,1
5,굿굿,1
5,최고,1
5,,1
5,굿굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
3,촣아,0
3,,0
1,보안 빵점,0
5,혀,1
5,수고,1
4,,1
2,,0
5,치,1
4,잉,1
4,,1
4,,1
3,,0
1,광고,0
2,,0
5,,1
5,,1
5,봉,1
5,,1
5,기분 습,1
5,,1
5,,1
5,최고,1
5,무조 용,1
5,항상,1
5,패턴 해,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
4,,1
4,,1
5,굿,1
3,용,0
1,광고 충,0
5,프,1
1,빵점,0
1,접,0
1,,0
1,,0
1,,0
1,감사,0
4,최,1
1,별로,0
5,,1
5,평가 습니,1
5,감사,1
3,,0
5,도장,1
5,,1
5,,1
5,,1
5,한국 정신 한국 사나이,1
5,이춘선,1
5,,1
5,여자,1
5,,1
5,,1
5,,1
5,,1
5,요,1
5,,1
5,짱이욤,1
5,요,1
5,아유,1
5,,1
5,오류 뜸,1
5,항상 감사,1
5,,1
5,,1
5,,1
5,,1
5,듟극,1
5,감사,1
5,,1
5,,1
5,호,1
5,매우 양호,1
5,읍니,1
5,,1
5,김 띠,1
5,항상 감사,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
4,박,1
4,,1
4,욧젬,1
5,붸리굿,1
5,,1
5,,1
5,웃,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,감사,1
5,,1
5,다크호스,1
5,베리,1
5,,1
5,짱짱,1
5,몬살,1
5,셰 번임,1
5,람보르기니 타,1
5,국민,1
5,국민,1
5,카카오토크,1
5,말 뭐함 국민,1
5,산다,1
4,,1
4,,1
5,,1
5,,1
5,,1
3,르 디시,0
3,조음,0
3,루,0
3,,0
4,,1
5,,1
5,,1
5,,1
3,보통,0
5,,1
4,웃,1
4,,1
4,,1
4,용,1
4,,1
5,,1
5,이상무,1
4,,1
5,,1
1,광고,0
1,,0
1,닏느,0
1,,0
1,,0
1,,0
1,별로 구려,0
4,,1
5,헤,1
4,놈,1
4,잡,1
4,사랑,1
4,이소룡,1
4,굿,1
4,,1
4,,1
4,오케이,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,나이스,1
4,,1
4,와우,1
4,박창현,1
4,보통,1
5,굿,1
5,,1
5,,1
5,대표,1
5,졸맛,1
3,,0
3,,0
3,안녕하십니까,0
3,별로,0
3,,0
3,별로,0
3,박승희,0
3,안녕,0
3,,0
5,짱,1
5,짱,1
1,별루,0
5,,1
5,,1
5,오타,1
1,별루,0
1,,0
1,,0
1,,0
1,그닥,0
1,,0
1,레이싱,0
1,,0
1,별로,0
1,,0
1,별루,0
1,별로,0
1,별로,0
1,꿀앱,0
1,구림,0
1,별루,0
1,농농,0
1,노논,0
3,,0
5,,1
5,,1
1,와우,0
5,,1
4,음,1
5,,1
5,,1
2,르,0
2,퇴근,0
2,마 스타,0
2,굿,0
2,별로,0
4,,1
4,,1
4,,1
5,특기 사항,1
5,갓카오,1
5,정보,1
5,매우 존,1
5,카톡대화,1
5,꿀잼 닷,1
5,젛아,1
5,무조,1
5,,1
5,교,1
5,존,1
5,키카,1
5,,1
5,뤼,1
5,,1
5,,1
5,레알,1
3,,0
5,,1
1,,0
5,주옥,1
5,,1
5,,1
5,곳,1
5,,1
5,짱,1
5,내,1
5,김순자,1
5,,1
5,잼남,1
5,,1
5,짱,1
5,짱,1
5,짱,1
5,조음,1
5,,1
5,,1
5,,1
5,좋아욤,1
5,통과,1
5,좋아욤,1
5,,1
5,,1
5,,1
5,개꿀,1
5,,1
5,와우,1
5,,1
5,,1
5,장정,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,유 환수,1
5,,1
5,와우,1
5,,1
5,짱,1
5,와우,1
5,,1
5,,1
5,공주,1
5,오키,1
5,오타,1
5,와우,1
5,김은경,1
5,,1
5,,1
5,상업성,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,이정 목,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,존잼,1
5,만족,1
5,와우,1
5,,1
5,,1
5,짱,1
5,,1
5,임,1
5,꿀,1
5,,1
5,,1
5,떰접,1
5,,1
5,,1
5,꿀,1
5,토토,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,대기업,1
5,조음,1
5,,1
5,섹스,1
5,짱,1
5,,1
5,명불허전,1
5,,1
5,웃,1
5,,1
5,,1
5,꿀잼,1
5,짱,1
5,,1
5,,1
5,,1
5,짱,1
5,하종 호,1
5,,1
5,,1
5,고고,1
5,짱,1
5,짱,1
5,,1
5,,1
5,,1
5,,1
5,짱,1
5,,1
5,굿,1
5,짱,1
5,개꿀,1
5,,1
5,,1
5,,1
5,,1
5,러추,1
5,,1
5,완공,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,후,1
5,,1
5,,1
5,짱,1
5,와우,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,조흐,1
5,,1
5,,1
5,좋아욤,1
5,,1
5,,1
5,,1
5,할머니,1
5,,1
5,조음,1
5,,1
5,모름,1
5,,1
5,,1
5,,1
5,굿앱,1
5,,1
5,,1
5,,1
5,럽미 럽미,1
5,,1
5,,1
5,,1
5,,1
5,존예,1
5,굿,1
5,짱,1
5,,1
5,,1
5,,1
5,모름,1
5,,1
5,,1
5,,1
5,,1
5,조음,1
5,조 용,1
5,죽,1
5,,1
5,이요,1
5,이경희,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,젛아,1
5,,1
5,인생 앱각,1
5,국민,1
5,괜찬어,1
5,국민,1
5,진작,1
5,요,1
5,,1
5,까오 똑,1
5,김옥 봉 고스톱,1
5,줗아,1
5,용,1
5,,1
5,,1
5,줗아,1
5,,1
5,체고,1
5,,1
5,공화국,1
5,개꿀띠,1
5,줗아,1
5,,1
5,,1
5,쓰기,1
5,카타딘 정수기,1
5,죻아,1
5,,1
5,넘젛아,1
5,왜냐꿀젬,1
5,초보,1
5,,1
5,,1
5,괜차노,1
5,엄지 척,1
5,노롤루,1
5,,1
5,좋슴니,1
5,겐찬음,1
5,주식,1
5,죠아,1
5,,1
5,베이,1
5,조 요,1
5,멋 지심,1
5,맘습니,1
5,국민,1
5,,1
5,,1
5,르봉,1
5,,1
5,감,1
5,브베 구독,1
5,앙스고띠,1
5,짱,1
5,료료,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
1,이해 불가 진동 모드 진동 진동,0
4,중 삭제 삭제 애초 삭제 갠톡 문제 문제,1
4,아이디 모바일 번 삭제 화창 마지막 배경 피드 공개 비공개 일일이,1
1,투표 항목 허용 익명 악용 우려 실제 도 차암 조흘거 가타,0
1,계정 만들기 암호 뭐 암호 이건 마음 니 암호 허용 불가 룰 유추 주소록 자동 자동 뭐 일괄 차단 문자 신청 전화 이름 스팸 차단 방법,0
2,켜 메시지 삭제 테 삭제 전 처럼 삭제 모든 삭제 선택 삭제,0
2,갤럭시 업뎃후 문제 유독 화창 한참 후 중지 종료,0
4,건의 차단 삭제 시 기존 내 메시지 운 보지 계정 사용자 본인 차단 겧 개인 단위 차단 삭제 해도 초대 차단 표시 보기 방법 소수 요,1
3,삭제 삭제 삭제 상대방 도,0
4,메뉴 중 게임 별처럼 자율 삭제 수 메신저 자주 자제 안 번,1
4,평소 폰 고장 난건 줄 터치 슬라이드 달라 이모티콘 반 뭐 리뷰 드 망,1
2,개발자 모방 모방 경쟁,0
4,모든 상대 삭제 삭제 뒤 삭제,1
1,명 스마트 픈 이전 다날 내 죽겠네,0
1,휴대폰번호 계정 도 달라 오라 서류 전화 설명 나중 다카 고객 센터,0
1,삭제 해도 상대방 삭제 오해 사기 삭제 흔적 삭제 시부모 도 수습 삭제,0
4,오른쪽 왼쪽 외국 만화 마냥 건 처음 요 문자 줄 피드백,1
2,접속 후 원래 처음 초후 저절로,0
4,잠 안나 무음 뭐 벨소리 진동 해 놨는데 불구,1
3,이모티콘 로딩 오류 프로필사진 다른사람 프로필사진 바 해,0
5,컴퓨터 빠리 가폰 빼겨 못 가뜩이나 지역 컴퓨터 활성화,1
3,배경화면 전의 배경화면 얼른,0
4,메모리 정리 번거럽네 그림 동영상 외부 장소 저장 옵션 시기,1
1,흠 옾챗 일베 놈 서로 욕 신고 머금 정지 됐넹,0
4,방 방 하단 고정 골치,1
3,안드로이드 파이 지원 가요 파일 버튼 자주,0
5,대서 짜증 지대 임,1
5,안드로이드 베타 재 해소 어쩌구,1
3,예전 아이폰,0
5,처음 말 자주 랫 젠 전화 음질 말 옆 얘기 최고 별가 랔,1
5,고딩 여러 단체 단체 정리 위해 서랍 컴퓨터 내 파일 처럼 파일 안 정리 세상,1
3,그룹 막상 그룹 체팅 초대 체팅글 창 그룹 체팅,0
2,단체 차단 게임 단체 전화 요 알람,0
1,잘못 삭제 시 선택 삭제 선택,0
3,안드로이드 자주 현상 급,0
1,고객 센터 챗봇 부임 챗봇 정상 작동 문제 해결 방법,0
3,이전 전화번호 횟수 초과 었 고해 수,0
2,방 뒤 가기 안나 가다가 뒤 가기 방 가짐 동시,0
1,파이 후 개선,0
1,광고,0
1,멜론 이전 재생 왜만듬 뒤죽박죽 불편,0
3,삭제 삭제,0
3,,0
1,니 초심 최적화,0
1,중지 뭔가 번,0
2,복사 블럭 시작 종료 예전 통,0
5,덕 커플,1
4,아이디 평생 흑역사 남아,1
5,수,1
1,안드로이드 파이 보이지 갤럭시 노트 사용자,0
1,방 안나,0
5,,1
5,실수 잘못 입력 삭제 하나요,1
3,복구,0
2,분,0
5,이모티콘,1
5,방 관리 위해 방 폴더 수,1
4,보톡 녹음,1
2,계정 명의 변경,0
5,적응 바람,1
4,,1
5,갈수록 무거워 뭐,1
4,어제 탈퇴 오늘 가입 려고 후 가입 요,1
5,상대방 입력 중이 그것 주시 뎅,1
5,항상,1
2,삭제,0
3,안디,0
4,후 팝업,1
5,밤 시,1
5,말 필요 완전,1
1,접속,0
3,갤럭시 노트 호환 다운,0
5,최 화이팅,1
4,오류 창,1
5,보안 얼굴인식,1
5,비밀번호 늘 수가,1
5,다운,1
4,히히히 리,1
3,음 안,0
5,진동 무음 팝업창,1
1,,0
5,무료,1
5,,1
5,,1
1,사용자,0
3,,0
5,임티,1
5,,1
5,늘 소통,1
5,,1
5,기분,1
5,,1
1,,0
5,아유,1
4,,1
4,함,1
4,,1
4,케 바리,1
4,,1
4,대박,1
3,,0
5,안댐,1
5,자동 백업,1
5,,1
5,최고,1
5,,1
5,굿,1
5,짱짱,1
5,,1
5,최고,1
3,굿,0
3,,0
3,,0
3,굿,0
3,편리,0
3,,0
4,감사,1
1,,0
4,굿,1
4,굿,1
4,,1
4,굿잡,1
4,굿,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,굿,1
4,,1
4,,1
4,,1
4,굿,1
4,,1
4,,1
4,,1
4,굿,1
2,,0
5,,1
5,,1
5,굿,1
1,저장 안,0
5,,1
5,,1
5,철통 보완,1
3,굿 럭,0
5,굿굿굿,1
5,짱,1
5,굿,1
5,최고,1
5,,1
5,모로,1
5,,1
5,,1
5,굿굿굿,1
5,쓰기,1
5,,1
5,,1
5,완전,1
5,,1
5,베리 굿,1
5,대박,1
5,,1
5,,1
5,,1
5,경험,1
5,짱,1
5,굿,1
5,,1
5,,1
4,,1
2,,0
4,무난,1
5,굿,1
5,굿,1
5,굿,1
1,,0
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,짱짱,1
5,,1
5,,1
5,,1
5,굿스바라쉬,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,최고,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,최고,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,굿,1
5,,1
5,굿,1
5,최고,1
5,굿,1
5,최고,1
5,,1
5,,1
5,굿,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,최고,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,밥 도둑,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿잡,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿잡,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,최고,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿잡,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,최고,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,최고,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
1,조,0
5,아유,1
4,,1
5,,1
5,굿,1
5,무료,1
1,쓰레귀,0
5,굿,1
5,계정,1
1,최악 임,0
1,,0
5,,1
5,빛,1
4,욤,1
4,조아룡,1
4,구구,1
4,,1
5,,1
5,,1
5,좋네욤,1
5,조,1
5,아영,1
5,,1
5,,1
4,,1
4,,1
4,,1
5,,1
5,굿,1
4,,1
1,빵점,0
1,불편,0
1,퇴물,0
1,,0
5,역시,1
3,변연,0
5,,1
1,중지,0
1,광고 에바 참치,0
5,,1
5,,1
5,조,1
5,,1
5,디,1
5,,1
5,똑 또옥,1
4,,1
2,배터리 소모 량 극혐,0
5,,1
5,,1
5,공감,1
5,,1
5,괜춘,1
5,감사,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,국민,1
1,렉,0
5,,1
5,괜찬음,1
5,,1
5,대전 일본,1
5,,1
3,코레일,0
3,다인,0
3,,0
3,아이패드,0
3,국민 메신저,0
3,김용,0
5,,1
4,빅,1
4,신고,1
4,메시지,1
4,찿기,1
1,별로 임,0
1,옥형,0
1,문정은,0
1,누,0
4,와이파이,1
4,,1
5,,1
5,국민 메신저,1
3,옥,0
3,,0
3,,0
3,보통,0
3,오케이,0
3,,0
5,,1
5,,1
5,,1
1,,0
1,,0
1,문성호,0
1,,0
1,치카,0
1,광고,0
1,,0
1,버그,0
4,,1
5,,1
5,,1
5,,1
2,,0
5,랙,1
4,,1
2,짱,0
2,노잼,0
4,,1
5,,1
5,이모티콘 주시,1
5,엄마,1
5,점,1
5,개꾸르,1
1,,0
5,,1
5,조오,1
5,,1
5,오케이,1
5,짱,1
5,,1
5,,1
5,안녕,1
5,,1
5,꿀잼,1
5,,1
5,,1
5,,1
5,짱,1
5,나이스,1
5,오카이,1
5,,1
5,,1
5,나이스,1
5,,1
5,꿀잼,1
5,,1
5,김은정,1
5,최공,1
5,,1
5,현재,1
5,굿,1
5,,1
5,,1
5,죠타,1
5,,1
5,누,1
5,짱,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,짱,1
5,맹크,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,개꿀,1
5,갸꿀,1
5,,1
5,죠,1
5,굿둣,1
5,최고,1
5,짱,1
5,합,1
5,돈 최,1
5,왓숑,1
5,벼 함,1
5,,1
5,마 닥치,1
5,,1
5,조 요,1
5,,1
5,국민,1
5,,1
5,방,1
5,,1
5,국민,1
5,,1
5,만하,1
5,,1
5,개꿀임,1
5,최공,1
5,김,1
5,송대 집사,1
5,,1
5,골프 사랑,1
5,,1
5,집,1
5,땡보,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
1,점점 현대인 제공 존경 수고 박수 점 개선 방향 핸드폰 오류 채널 별 게임 검정 뿐 반응 저번 점 개선 나왓 오류 대한 대책 점 로움 대한 강박 등잔 밑 문제 개선 신경 사용자 수 요소 마음 것임 발 대처 리뷰,0
3,체팅방 생 한도 삭제 꽤 인터넷 와이파이 가끔 상대방 로딩 속도 랙 말씀 적응,0
